976351357253828608,8
976356273053687808,8
976140268767535104,8
976268217453826048,8
976263553035497473,8
976165617563848704,8
976197412107714562,8
976242693402693638,8
976210396800585730,8
976193831996620800,8
976196364857167873,8
976211250874068992,8
976164917131722752,8
976222617807015937,8
976207868893462528,8
976195908395257857,8
976143897310015488,8
975827964242812928,8
975577881870036994,8
975218712100917248,8
974825466271019009,8
975054790777622530,8
972847714777075712,8
956268639040061440,8
885929525720305664,8
973299190129397761,7
976135011899502592,6
976179471022772224,6
976063827023286272,6
975282520798380033,6
973763179623997445,6
976348732471070721,5
976349249892995073,5
976173771945000960,5
976206529480175616,5
976191696902983681,5
976157792154382338,5
976141154692583424,5
975978465320226818,5
974566313434763264,5
974538963686838273,5
973784326306435084,5
976222830277857281,4
976222685163376641,4
976222146103074816,4
976216285670445056,4
976216121123667968,4
976215797495410689,4
976215581950128128,4
976215332208676865,4
976215011495464960,4
976173368348168192,4
948027199650660352,4
949765547448729601,4
952676616198606848,4
954746059011575808,4
966463256335388673,4
968894199155298306,4
971737123685531648,4
974735660618866689,4
948973345319645184,4
974833036071124992,4
975697899563700224,4
975454322887716865,4
973983245774794761,4
974973519388913664,4
972981011654078465,4
972396121631969280,4
937980808781905920,4
976346266622869504,3
976328208856637440,3
971326171865649154,3
975963300323192833,3
976274078502936576,3
976273210886017024,3
976140763389136897,3
684912598404476929,3
976228878376091649,3
976035840773296128,3
976030420448968704,3
975976351411863552,3
975968386613239809,3
975966662682988544,3
976019220634001410,3
975951216072151040,3
975952910948421632,3
975787244861538305,3
975686054828224512,3
975309861931180032,3
974169315254599680,3
974656518225358850,3
974027758077730816,3
973941432187834369,3
973252409769132032,3
969561089292886018,3
965397058097242112,3
965388573594841088,3
965364032860573697,3
964826403387658241,3
964809232309727232,3
963688605288947714,3
959857583791067137,3
958785950909325313,3
956873109092601859,3
957223162760040448,3
952694909999435776,3
952449655677349889,3
952990543922909184,3
938529703001931777,3
946344464875958273,3
941207187728228353,3
936214029705596928,3
893615670818086912,3
911637405647564801,3
933757365072961536,3
925501583017746432,3
917500316714594304,3
931588950925414402,3
932696509413457921,3
932770216601407488,3
933013364632182784,3
933002914221711362,3
933001359548444673,3
931534345080397824,3
928160107216736256,3
919213731300732928,3
772806652177375232,3
872901639123984385,3
871277397164863489,3
892091557951795200,3
976243595207462912,2
976236167581618176,2
976212973701222400,2
976191484289536000,2
976196222921920513,2
976110939203391488,2
976120486458478592,2
976088073967718400,2
976043274430423041,2
976012412615671808,2
975878240135995392,2
975837652284067842,2
975771029305020417,2
975596205550944256,2
975356674277076992,2
974218327190069248,2
975164365111484416,2
975082344196567040,2
974978001413668866,2
969232359659790336,2
974363252221235202,2
944383560068227074,2
944383560076509186,2
944745972092911616,2
945108597779738624,2
963964078543785985,2
973600700377772032,2
970689705879601153,2
970944848835461120,2
972839243822268417,2
972819325294870529,2
972798383239856129,2
972764513282879489,2
971662660973547520,2
970980572179857409,2
970950882291535872,2
970930615301410816,2
970317093500588032,2
969986660439126016,2
969895919016701957,2
969890157292859392,2
969845139752579072,2
972463743585091584,2
970013951860748288,2
971016611825102848,2
971333427399192578,2
964088691185606657,2
970413340785827841,2
969564792217358336,2
967088145459240960,2
969913424619585536,2
967846844041760768,2
965397063084183552,2
951372075725451264,2
956131625242329088,2
950366761014063106,2
949551680990994432,2
946508532328882177,2
735099685262790661,2
931543704711544833,2
929718983057661952,2
663391669534990337,2
918132143695556609,2
912997303664955392,2
908099621934727174,2
558386624007258113,2
884672151026106368,2
878830701973356544,2
852417024085110784,2
757596700311781376,2
747687836388892672,2
734739132522565632,2
976312649041391621,1
976331225030803456,1
976316629482123265,1
976258048137154560,1
976173488389132289,1
976184764767068161,1
973682556053975040,1
919714317213290496,1
976197917261336581,1
976162210169925632,1
976154529602424832,1
976104807613288449,1
976113858346672129,1
976082072807895040,1
976081640106725376,1
975751390701195264,1
966703920591572994,1
976054032820244482,1
976055157501853696,1
975990611399663616,1
975995678072565765,1
975995154036174848,1
975953161515970560,1
975871165859352577,1
975853708532682752,1
975788355702149122,1
975788383334227968,1
974319558616993792,1
975353784342691841,1
975265396805824513,1
975262956853366785,1
975260631308865536,1
975078196650676225,1
975026418064285697,1
974896522516037632,1
974894473015521281,1
974894562740076544,1
973076132504334336,1
974473059569676288,1
974823722883395586,1
974823203930624001,1
974077323610935297,1
973922250528362497,1
974806945659084800,1
974742938352746496,1
974679336807739392,1
974686929827475456,1
974647245156028419,1
974493093092347904,1
974581101623676928,1
974584570262708224,1
974587867736371201,1
973611401213292544,1
974003375644790784,1
973931932823191553,1
973686987013181441,1
973651736345874433,1
973653129517559808,1
973436756317089793,1
973227996063641600,1
973214740074975234,1
972649518599692288,1
953681549312102400,1
964897779666604034,1
972532507072651264,1
972514828429410304,1
972480100288679937,1
971379155337138176,1
971378953603764224,1
971378425863790592,1
971378731976744960,1
972136260058992640,1
969727360554754048,1
971754135019315201,1
